generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1766039177-Jwz5k8sFHeZaYPrCUzGU,2025-12-18 06:26:17.936,0,,,,0.001428,1429,238,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1887,653,,GenEval
gen-1766039175-80FojmSoiNzCrKUuS9mZ,2025-12-18 06:26:15.967,0,,,,0.001334,1300,228,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1930,662,,GenEval
gen-1766039174-1BIyfuWxOulhz7KDEDfO,2025-12-18 06:26:14.611,0,,,,0.001058,1396,120,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1316,677,,GenEval
gen-1766039173-FUSOV9plXSkEktfMYTo6,2025-12-18 06:26:13.201,0,,,,0.001031,1445,103,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1359,788,,GenEval
gen-1766039169-RuREV5BZlL39NFSC0bQb,2025-12-18 06:26:09.757,0,,,,0.003155,4487,304,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2692,769,,GenEval
gen-1766039168-nYr7aE3VYqu5qsV5IMj3,2025-12-18 06:26:08.594,0,,,,0.000372,235,85,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1113,643,,GenEval
gen-1766039165-SIljR9KpGMCsqskU2mgR,2025-12-18 06:26:05.147,0,,,,0.002247,1614,480,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3409,746,,GenEval
gen-1766039163-LvpmRuBmhCKMDvx6Vsh2,2025-12-18 06:26:03.167,0,,,,0.001428,1446,235,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1935,718,,GenEval
gen-1766039161-A4myOL8nFjXB0EwpiogP,2025-12-18 06:26:01.025,0,,,,0.001358,1300,236,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2095,719,,GenEval
gen-1766039159-8wgyya6jOZ58WyELc0W2,2025-12-18 06:25:59.540,0,,,,0.001114,1395,139,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1447,665,,GenEval
gen-1766039156-MPr6Zh1lqPPUFRQwORzZ,2025-12-18 06:25:56.903,0,,,,0.001263,1279,208,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1915,742,,GenEval
gen-1766039154-gG2I6doSGuY6Kh0049QR,2025-12-18 06:25:54.065,0,,,,0.001136,1360,152,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1484,666,,GenEval
gen-1766039151-yKTe4zXKKVYctJfhH1OV,2025-12-18 06:25:51.832,0,,,,0.000539,316,127,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1480,647,,GenEval
gen-1766039150-NT9GylFoxHY128HorQyR,2025-12-18 06:25:50.780,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,989,731,,GenEval
gen-1766039147-J1umDqjMd4gmDGV5sugz,2025-12-18 06:25:47.292,0,,,,0.001843,1263,404,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3449,845,,GenEval
gen-1766039143-rkeh0k5ok4HVsljnqhSY,2025-12-18 06:25:43.456,0,,-0.021936,,0.004491,51734,187,0,48747,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2818,1637,,GenEval
gen-1766039142-x8EZuEYjG3XrqQiVIBUV,2025-12-18 06:25:42.556,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,838,528,,GenEval
gen-1766039139-IpM9JrOaIg3mE9AzF7zc,2025-12-18 06:25:39.294,0,,,,0.001889,1426,392,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3198,782,,GenEval
gen-1766039135-s9dVgG3g2pt8u4Do4XgO,2025-12-18 06:25:35.841,0,,-0.021936,,0.004482,51734,184,0,48747,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2849,1492,,GenEval
gen-1766039134-dgNMoFAz36clsSNpKj2p,2025-12-18 06:25:34.770,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1022,755,,GenEval
gen-1766039131-JkAIDabmcyTQtNGgS3Ag,2025-12-18 06:25:31.843,0,,,,0.001673,1361,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2889,757,,GenEval
gen-1766039128-r2hf0JyIRzCzBXEHsoKA,2025-12-18 06:25:28.433,0,,-0.014624,,0.01174,51734,166,0,32498,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2441,1260,,GenEval
gen-1766039127-CP1K1UYkXAYU7mBWR4yO,2025-12-18 06:25:27.382,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,996,667,,GenEval
gen-1766039124-veAroYWKEIznBHmPNWRe,2025-12-18 06:25:24.224,0,,,,0.001693,1388,333,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3120,925,,GenEval
gen-1766039119-hXgd6s2QDAaeHjvYZA06,2025-12-18 06:25:19.295,0,,-0.014588,,0.006233,39863,297,0,32419,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3231,1309,,GenEval
gen-1766039118-Pb6rWxdRlsBbUcjwXNlf,2025-12-18 06:25:18.364,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,871,603,,GenEval
gen-1766039115-YKGhrCLKXvoOoZ0VGdfs,2025-12-18 06:25:15.329,0,,,,0.001592,1253,322,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2989,702,,GenEval
gen-1766039113-gGoy99Bt0BRlK3qlDkTx,2025-12-18 06:25:13.317,0,,,,0.000558,534,97,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1204,666,,GenEval
gen-1766039109-hmlzXnJf7JqeJ4Awoaqr,2025-12-18 06:25:09.317,0,,-0.014588,,0.005924,39863,194,0,32419,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2607,1269,,GenEval
gen-1766039108-H8PC7OunGj5G5mGjoSkl,2025-12-18 06:25:08.304,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,919,625,,GenEval
gen-1766039104-4VyDe5XTbkGlRGpYJUIp,2025-12-18 06:25:04.308,0,,,,0.001654,1323,331,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3961,746,,GenEval
gen-1766039102-bs0hna9UJzP1L6qG6Tyh,2025-12-18 06:25:02.377,0,,,,0.000892,1287,83,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1207,736,,GenEval
gen-1766039097-RCTDL1H5UpcmmXcBbBXQ,2025-12-18 06:24:57.868,0,,-0.010941,,0.009818,39863,276,0,24314,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3523,1167,,GenEval
gen-1766039096-CNMmd5lyrfX3wpIiQgar,2025-12-18 06:24:56.985,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,826,562,,GenEval
gen-1766039092-OUQXIoACNpThDXyzm4LC,2025-12-18 06:24:52.817,0,,,,0.001711,1304,353,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,4136,808,,GenEval
gen-1766039091-HviPMFjcnsJ4HldbyUkN,2025-12-18 06:24:51.382,0,,,,0.00057,522,103,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1380,738,,GenEval
gen-1766039088-jONYxAefyJYQgVc2QlaH,2025-12-18 06:24:48.639,0,,-0.010902,,0.004619,29862,197,0,24227,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2583,1215,,GenEval
gen-1766039087-FNSnhY831V4RcmnUqI97,2025-12-18 06:24:47.615,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,968,655,,GenEval
gen-1766039084-2vnm2KSotjtkljCVMEDa,2025-12-18 06:24:44.529,0,,,,0.001711,1304,353,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3029,658,,GenEval
gen-1766039082-8ecFQIsxf3unnwOzsE7s,2025-12-18 06:24:42.986,0,,,,0.00057,522,103,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1503,1179,,GenEval
gen-1766039079-DDMvxFrbBdUBklCum5Sa,2025-12-18 06:24:39.929,0,,-0.010902,,0.004667,29862,213,0,24227,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2978,1335,,GenEval
gen-1766039078-spwe4kHuLdaSqCq5r3RW,2025-12-18 06:24:38.960,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,922,637,,GenEval
gen-1766039075-lR1q89XnNX4vMe2VW7zq,2025-12-18 06:24:35.944,0,,,,0.001704,1374,339,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2978,649,,GenEval
gen-1766039074-pi5BJ2sCx2Em2vOe5smv,2025-12-18 06:24:34.423,0,,,,0.001042,1299,131,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1469,761,,GenEval
gen-1766039072-lOUZqyLdDrw4ICndGqdJ,2025-12-18 06:24:32.080,0,,,,0.000565,507,104,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1374,720,,GenEval
gen-1766039069-Bqd5vPCsYwjuhiBramsT,2025-12-18 06:24:29.441,0,,-0.007267,,0.008158,29862,165,0,16151,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2558,1281,,GenEval
gen-1766039068-L1agu7bMnEJDyTeS2ABQ,2025-12-18 06:24:28.416,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,973,676,,GenEval
gen-1766039065-aCW9YwBX6QBjjIGU0Gik,2025-12-18 06:24:25.869,0,,,,0.001652,1408,316,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2507,725,,GenEval
gen-1766039063-NmxcZ7aVqi3eYEpwQnMi,2025-12-18 06:24:23.901,0,,,,0.001212,1315,185,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1931,860,,GenEval
gen-1766039060-8ZByjwXveOrkTApJd40G,2025-12-18 06:24:20.179,0,,-0.007229,,0.004259,21730,208,0,16066,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2981,1329,,GenEval
gen-1766039059-42GR5y3qSCuJSdPj0Cnp,2025-12-18 06:24:19.053,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1079,755,,GenEval
gen-1766039055-U1p0NogkVHLakjYI6V7b,2025-12-18 06:24:15.974,0,,,,0.001822,1485,360,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3042,688,,GenEval
gen-1766039054-mmGfAusMWb7afzYJdGqP,2025-12-18 06:24:14.622,0,,,,0.001072,1479,111,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1315,716,,GenEval
gen-1766039052-SPvq3rLepLymyjj52dvL,2025-12-18 06:24:12.912,0,,,,0.001163,1379,158,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1674,781,,GenEval
gen-1766039050-JnTkBdh5O84U208Xv50M,2025-12-18 06:24:10.748,0,,,,0.000563,508,103,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1424,878,,GenEval
gen-1766039046-sd6DImx0MCglrn60QuJP,2025-12-18 06:24:06.804,0,,-0.007229,,0.004217,21730,194,0,16066,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2528,1024,,GenEval
gen-1766039045-K2qzDpmtw5YGSMIFFwbP,2025-12-18 06:24:05.760,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,973,691,,GenEval
gen-1766039042-g9p3ZUUAGlUWrQWnUUjE,2025-12-18 06:24:02.690,0,,,,0.001808,1337,380,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3014,792,,GenEval
gen-1766039040-fdlzZCIAFeAwPN3oSFdG,2025-12-18 06:24:00.042,0,,,,0.000732,643,137,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1554,714,,GenEval
gen-1766039038-4MGyxGzjWQwBbCif8QwT,2025-12-18 06:23:58.111,0,,,,0.001176,1134,203,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1769,688,,GenEval
gen-1766039034-oZFj0NAuX0EaQS7BGVdW,2025-12-18 06:23:54.276,0,,,,0.011399,21730,178,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2825,1301,,GenEval
gen-1766039033-LdITHatNiqG7W2oTxXhu,2025-12-18 06:23:53.229,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,949,677,,GenEval
gen-1766039030-fyZKQK6VsR4zhVwPqyJn,2025-12-18 06:23:50.177,0,,,,0.00179,1445,356,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3019,813,,GenEval
gen-1766039028-VauGMMH1t3PjYc0FdIPV,2025-12-18 06:23:48.620,0,,,,0.001075,1406,124,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1517,871,,GenEval
gen-1766039027-Vw2ia9vasq33iglcyMhF,2025-12-18 06:23:47.069,0,,,,0.00112,1389,142,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1511,714,,GenEval
gen-1766039025-fUsbh14mqXt0mdZTMBhu,2025-12-18 06:23:45.768,0,,,,0.000922,1232,102,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1254,680,,GenEval
gen-1766039024-3TzdcNuIZj4CHxqb6FzY,2025-12-18 06:23:44.293,0,,,,0.000584,473,116,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1438,717,,GenEval
gen-1766039020-cKO3nImfp6axVarE6SKK,2025-12-18 06:23:40.488,0,,,,0.008366,15466,211,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2701,1554,,GenEval
gen-1766039019-WuiHatszQI0pMAlpxvrP,2025-12-18 06:23:39.594,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,837,573,,GenEval
gen-1766039016-lsyCZkQ5D4R0voqHtfIM,2025-12-18 06:23:36.818,0,,,,0.001624,1443,301,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2741,855,,GenEval
gen-1766039015-ezlntE4XcStRMd5nZ8BE,2025-12-18 06:23:35.128,0,,,,0.001141,1443,140,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1646,925,,GenEval
gen-1766039013-Ur6FQPW083ecSgTtw9fN,2025-12-18 06:23:33.532,0,,,,0.001042,1388,116,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1554,855,,GenEval
gen-1766039012-XCf9rDCUtUY383b33ghf,2025-12-18 06:23:32.151,0,,,,0.000921,1231,102,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1319,709,,GenEval
gen-1766039010-3wzlUhIMo4syozT1QoBA,2025-12-18 06:23:30.537,0,,,,0.000595,470,120,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1565,962,,GenEval
gen-1766039007-ovvEtkxvIWqR6OZRxnYI,2025-12-18 06:23:27.334,0,,,,0.008387,15466,218,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3129,1492,,GenEval
gen-1766039006-zWUjhQSarNQLkCpsFLfs,2025-12-18 06:23:26.154,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1126,809,,GenEval
gen-1766039002-oVD3N26WA6MB8gh8bvmW,2025-12-18 06:23:22.721,0,,,,0.001894,1419,395,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3394,740,,GenEval
gen-1766039000-k3EkWOO3DO3eIRVaWeS6,2025-12-18 06:23:20.052,0,,,,0.00107,1384,126,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1487,800,,GenEval
gen-1766038998-h7F4vJV80o6UxYkEYwqT,2025-12-18 06:23:18.710,0,,,,0.001019,1385,109,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1306,666,,GenEval
gen-1766038997-tDyTaE2yVdbWFT77pmLi,2025-12-18 06:23:17.412,0,,,,0.000946,1281,102,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1258,732,,GenEval
gen-1766038995-amGiL6MqQtSzMur2Q2HK,2025-12-18 06:23:15.804,0,,,,0.00065,455,141,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1568,716,,GenEval
gen-1766038991-dwESqgzZTo0mQN3CorN5,2025-12-18 06:23:11.453,0,,,,0.008462,15466,243,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2881,1350,,GenEval
gen-1766038990-8F8oBOolrVcSARTNh9Zu,2025-12-18 06:23:10.592,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,804,559,,GenEval
gen-1766038987-n01DsNAvsh7GeJuEmZxm,2025-12-18 06:23:07.939,0,,,,0.001163,634,282,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2615,633,,GenEval
gen-1766038985-7z3ccSWZhTbl23yy6UxF,2025-12-18 06:23:05.754,0,,,,0.000645,606,114,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1286,673,,GenEval
gen-1766038983-ovrwvOJfE0M6cIAmtx2J,2025-12-18 06:23:03.276,0,,,,0.001189,1658,120,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1412,665,,GenEval
gen-1766038981-HgKJ9TE4yFxEElvKCiIb,2025-12-18 06:23:01.222,0,,,,0.001176,1680,112,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1341,674,,GenEval
gen-1766038978-i3rPbUWXizv3u3CreyRp,2025-12-18 06:22:58.801,0,,,,0.001046,1241,142,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1735,856,,GenEval
gen-1766038976-Ty5lwygPJCxkafq08kT4,2025-12-18 06:22:56.813,0,,,,0.001157,1150,194,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1947,802,,GenEval
gen-1766038973-VLWp2jua62tuEwLRVmAR,2025-12-18 06:22:53.180,0,,,,0.006151,11072,205,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2700,1180,,GenEval
gen-1766038972-R5ewb7hY41u1RrbVvPIE,2025-12-18 06:22:52.231,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,891,614,,GenEval
gen-1766038969-7sNtniFjEOdvL9Sng2Dm,2025-12-18 06:22:49.348,0,,-0.000657,,0.001032,1500,313,0,1460,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2825,691,,GenEval
gen-1766038967-d7CmO9W2tzrCePfjxWKk,2025-12-18 06:22:47.901,0,,,,0.001022,1402,107,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1414,827,,GenEval
gen-1766038966-NA6OmrcRqZqw6wfKLfas,2025-12-18 06:22:46.409,0,,,,0.001099,1401,133,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1458,793,,GenEval
gen-1766038964-EF0o0T5HBUUgSlf3LUfQ,2025-12-18 06:22:44.697,0,,,,0.001068,1399,123,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1664,923,,GenEval
gen-1766038963-aF5tsyqbJVg8H0vrQZOq,2025-12-18 06:22:43.369,0,,,,0.000917,1204,105,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1289,702,,GenEval
gen-1766038961-aNu2r1Ei6lmfWPnszXRq,2025-12-18 06:22:41.855,0,,,,0.000543,444,107,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1467,1188,,GenEval
gen-1766038959-EdshkqNM5qNGW3t54rqv,2025-12-18 06:22:39.090,0,,,,0.006181,11072,215,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2663,1098,,GenEval
gen-1766038958-V8mHX642JYP87tTm5qbg,2025-12-18 06:22:38.064,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,934,679,,GenEval
gen-1766038955-Q1NpQSUf8UzHaEGN7Zfx,2025-12-18 06:22:35.194,0,,,,0.001689,1500,313,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2822,704,,GenEval
gen-1766038953-ybSgOsnt4GeBdisgF9nO,2025-12-18 06:22:33.744,0,,,,0.001022,1402,107,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1389,781,,GenEval
gen-1766038952-kHWRF3QJTQ1Zxd0TI5KY,2025-12-18 06:22:32.063,0,,,,0.001099,1401,133,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1639,1038,,GenEval
gen-1766038949-96xJ4kS6X3QdK4LWIBfB,2025-12-18 06:22:29.688,0,,,,0.001068,1399,123,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1562,856,,GenEval
gen-1766038948-dlxvg200v03H3xD188Pq,2025-12-18 06:22:28.398,0,,,,0.000917,1204,105,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1248,650,,GenEval
gen-1766038946-9iAJUh7o9ZC5nNt5MQAK,2025-12-18 06:22:26.325,0,,,,0.000543,444,107,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1294,659,,GenEval
gen-1766038943-mHcEh2xnZMev8gXxu2Nz,2025-12-18 06:22:23.699,0,,,,0.006142,11072,202,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2550,1092,,GenEval
gen-1766038942-ghqeHynWIJNYUc7iVaZS,2025-12-18 06:22:22.586,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1058,760,,GenEval
gen-1766038939-6YHwWf98UhU4wVM30Rnj,2025-12-18 06:22:19.268,0,,,,0.001845,1458,372,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3276,736,,GenEval
gen-1766038937-IyeIvobOHKR4RVDqwJ3a,2025-12-18 06:22:17.196,0,,,,0.001054,1496,102,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1283,740,,GenEval
gen-1766038935-NIPvXD8IMCsgfOIVuBwM,2025-12-18 06:22:15.149,0,,,,0.001051,1430,112,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1328,724,,GenEval
gen-1766038932-J0NRiRobTNebZYrEx6Hw,2025-12-18 06:22:12.651,0,,,,0.00107,1445,116,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1444,853,,GenEval
gen-1766038931-kYUi97iyyAByQd3WseO0,2025-12-18 06:22:11.450,0,,-0.002688,0,0.004926,2795,253,0,1792,openai/gpt-4.1-2025-04-14,OpenAI,standard,false,true,,completed,tool_calls,5942,445,,GenEval
gen-1766038930-9GXIJyYnPGOpcwH0PWZ1,2025-12-18 06:22:10.697,0,,,,0.001073,1420,121,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1351,813,,GenEval
gen-1766038929-W7NjtZs4SfTlcdTK0QIN,2025-12-18 06:22:09.342,0,,,,0.000882,1129,106,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1313,774,,GenEval
gen-1766038927-oEjpbeYJ9jHcSQrBiSOl,2025-12-18 06:22:07.216,0,,,,0.001003,1388,103,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,1388,691,,GenEval
gen-1766038924-jbvgLvYkGfDZNVXiE630,2025-12-18 06:22:04.191,0,,,0,0.016218,2871,507,0,0,anthropic/claude-4.5-sonnet-20250929,Amazon Bedrock,standard,false,true,,tool_calls,tool_calls,5082,1830,,GenEval
gen-1766038923-2Ih2xU8ZTmQPV6FZ1h25,2025-12-18 06:22:03.540,0,,,,0.005243,9107,230,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,2992,1314,,GenEval
gen-1766038922-z2SjzkaNbsqhFj6daNNF,2025-12-18 06:22:02.638,0,,,,0.000322,224,70,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,849,719,,GenEval
gen-1766038919-LmVKKywuwTvNwPWHukN8,2025-12-18 06:21:59.370,0,,,,0.001835,1463,368,0,0,google/gemini-3-flash-preview-20251217,Google AI Studio,standard,false,true,,STOP,stop,3208,822,,GenEval
gen-1766038918-pVmAig3goEGwEyWStNfX,2025-12-18 06:21:58.538,0.000164,,-0.000041,0,0,651,204,0,401,z-ai/glm-4.5-air,Novita,standard,false,true,,stop,stop,4986,431,,GenEval
